max_ma,min_ma,genus,lng,lat,lithology1,environment,Orn0Saur1
201.3,199.3,Lufengosaurus,102.090401,25.175985,mudstone,terrestrial,1
201.3,199.3,Sinosaurus,102.090401,25.175985,mudstone,terrestrial,1
155.7,145.0,Ornitholestes,-108.397202,38.583099,sandstone,channel,1
155.7,145.0,Coelurus,-108.397202,38.583099,sandstone,channel,1
155.7,145.0,Ceratosaurus,-108.397202,38.583099,sandstone,channel,1
155.7,145.0,Stokesosaurus,-108.397202,38.583099,sandstone,channel,1
155.7,145.0,Marshosaurus,-108.397202,38.583099,sandstone,channel,1
155.7,145.0,,-108.397202,38.583099,sandstone,channel,1
155.7,145.0,Apatosaurus,-108.397202,38.583099,sandstone,channel,1
155.7,145.0,Barosaurus,-108.397202,38.583099,sandstone,channel,1
155.7,145.0,Camarasaurus,-108.397202,38.583099,sandstone,channel,1
155.7,145.0,Allosaurus,-108.397202,38.583099,sandstone,channel,1
83.5,70.6,Archaeornithoides,103.692329,44.156948,sandstone,fluvial,1
70.6,66.0,Tyrannosaurus,-105.203766,39.751331,not reported,terrestrial,1
70.6,66.0,Tyrannosaurus,-105.203766,39.751331,not reported,terrestrial,1
70.6,66.0,,-105.011108,39.810833,not reported,terrestrial,1
70.6,66.0,,-105.011108,39.810833,not reported,terrestrial,1
70.6,66.0,,-105.019165,39.793888,not reported,terrestrial,1
70.6,66.0,Ornithomimus,-105.019165,39.793888,not reported,terrestrial,1
70.6,66.0,,-105.200279,39.791389,not reported,terrestrial,1
70.6,66.0,Tyrannosaurus,-105.110275,39.8675,not reported,terrestrial,1
70.6,66.0,,-105.183609,39.844723,not reported,terrestrial,1
72.1,66.0,,-105.223587,39.745705,not reported,terrestrial,1
70.6,66.0,Tyrannosaurus,-105.016113,39.613335,not reported,terrestrial,1
70.6,66.0,Dromaeosaurus,-105.036667,39.836666,not reported,terrestrial,1
70.6,66.0,Tyrannosaurus,-105.036667,39.836666,not reported,terrestrial,1
70.6,66.0,,-105.110275,39.8675,not reported,terrestrial,1
70.6,66.0,Tyrannosaurus,-105.110275,39.8675,not reported,terrestrial,1
70.6,66.0,,-105.03167,39.601112,not reported,terrestrial,1
70.6,66.0,Ornithomimus,-105.044098,39.934299,not reported,terrestrial,1
70.6,66.0,Ornithomimus,-104.043892,39.615002,not reported,terrestrial,1
83.5,66.0,Bonatitan,-66.800835,-40.057777,sandstone,fluvial,1
83.5,66.0,,-66.800835,-40.057777,sandstone,fluvial,1
83.5,66.0,,-66.800835,-40.057777,sandstone,fluvial,1
83.5,66.0,,-66.800835,-40.057777,sandstone,fluvial,1
190.8,174.1,Eubrontes,-109.432198,40.586899,sandstone,eolian,1
190.8,174.1,Eubrontes,-109.432198,40.586899,sandstone,eolian,1
190.8,174.1,Grallator,-109.432198,40.586899,sandstone,eolian,1
190.8,174.1,Grallator,-109.432198,40.586899,sandstone,eolian,1
190.8,174.1,Eubrontes,-109.432198,40.586899,sandstone,eolian,1
190.8,174.1,Eubrontes,-109.432198,40.586899,sandstone,eolian,1
190.8,174.1,Eubrontes,-109.432198,40.586899,sandstone,eolian,1
190.8,174.1,Grallator,-109.432198,40.586899,sandstone,eolian,1
190.8,174.1,Eubrontes,-109.432198,40.586899,sandstone,eolian,1
190.8,174.1,Grallator,-109.432198,40.586899,sandstone,eolian,1
190.8,174.1,Eubrontes,-109.432198,40.586899,sandstone,eolian,1
190.8,174.1,Eubrontes,-109.432198,40.586899,sandstone,eolian,1
190.8,174.1,Grallator,-109.432198,40.586899,sandstone,eolian,1
190.8,174.1,Eubrontes,-109.432198,40.586899,sandstone,eolian,1
157.3,145.0,Allosaurus,-109.391602,40.5345,not reported,terrestrial,1
155.7,145.0,Diplodocus,-102.824997,36.897499,claystone,wet floodplain,1
155.7,145.0,Apatosaurus,-102.824997,36.897499,claystone,wet floodplain,1
155.7,145.0,,-102.824997,36.897499,claystone,wet floodplain,1
155.7,145.0,,-102.824997,36.897499,claystone,wet floodplain,1
155.7,145.0,Allosaurus,-102.962776,36.903057,mudstone,wet floodplain,1
155.7,145.0,Camarasaurus,-102.962776,36.903057,mudstone,wet floodplain,1
155.7,145.0,Apatosaurus,-102.962776,36.903057,mudstone,wet floodplain,1
155.7,145.0,Diplodocus,-102.962776,36.903057,mudstone,wet floodplain,1
155.7,145.0,Allosaurus,-102.962776,36.903057,claystone,wet floodplain,1
155.7,145.0,Camarasaurus,-102.962776,36.903057,claystone,wet floodplain,1
155.7,145.0,Diplodocus,-102.962776,36.903057,claystone,wet floodplain,1
155.7,145.0,Apatosaurus,-102.962776,36.903057,claystone,wet floodplain,1
152.1,145.0,,-102.962776,36.903057,mudstone,terrestrial,1
157.3,145.0,Diplodocus,-108.728699,39.128502,claystone,levee,1
155.7,145.0,Allosaurus,-106.291,41.967098,sandstone,terrestrial,1
155.7,145.0,Barosaurus,-106.291,41.967098,sandstone,terrestrial,1
155.7,145.0,Camarasaurus,-106.291,41.967098,sandstone,terrestrial,1
155.7,145.0,Diplodocus,-106.291,41.967098,sandstone,terrestrial,1
155.7,145.0,Apatosaurus,-106.291,41.967098,sandstone,terrestrial,1
157.3,145.0,,-106.048615,42.017776,sandstone,coarse channel fill,1
157.3,145.0,Allosaurus,-109.252899,39.172699,not reported,terrestrial,1
99.6,93.5,Paronychodon,-111.038002,39.051498,siltstone,floodplain,1
99.6,93.5,,-111.038002,39.051498,siltstone,floodplain,1
99.6,93.5,,-111.038002,39.051498,siltstone,floodplain,1
99.6,93.5,,-111.038002,39.051498,siltstone,floodplain,1
99.6,93.5,,-111.038002,39.051498,siltstone,floodplain,1
99.6,93.5,,-111.038002,39.051498,siltstone,floodplain,1
99.6,93.5,,-111.038002,39.051498,siltstone,floodplain,1
139.8,132.9,,-109.567902,32.826099,sandstone,terrestrial,1
85.8,70.6,,-113.0,37.700001,not reported,terrestrial,1
85.8,70.6,,-113.5,37.5,not reported,terrestrial,1
85.8,70.6,,-113.5,37.5,not reported,terrestrial,1
83.5,70.6,,-112.899109,37.591667,mudstone,fluvial,1
83.5,70.6,,-112.899109,37.591667,mudstone,fluvial,1
83.5,70.6,,-112.899109,37.591667,mudstone,fluvial,1
83.5,70.6,,-112.884064,37.592609,mudstone,floodplain,1
157.3,152.1,Apatosaurus,-106.812202,38.537498,sandstone,pond,1
152.1,145.0,Allosaurus,-108.476669,38.853611,sandstone,channel,1
157.3,145.0,Allosaurus,-108.397202,38.583099,mudstone,channel,1
157.3,145.0,Barosaurus,-108.397202,38.583099,mudstone,channel,1
157.3,145.0,Brachiosaurus,-108.194443,38.638058,mudstone,wet floodplain,1
157.3,152.1,Allosaurus,-110.616386,45.544167,sandstone,coarse channel fill,1
157.3,152.1,Diplodocus,-110.616386,45.544167,sandstone,coarse channel fill,1
152.1,145.0,Apatosaurus,-103.306946,44.474445,claystone,dry floodplain,1
157.3,145.0,Allosaurus,-110.367203,39.014301,mudstone,wet floodplain,1
157.3,145.0,Camarasaurus,-110.367203,39.014301,mudstone,wet floodplain,1
157.3,145.0,Torvosaurus,-106.00222,41.893055,claystone,terrestrial,1
157.3,145.0,Torvosaurus,-106.00222,41.893055,mudstone,wet floodplain,1
157.3,145.0,Allosaurus,-106.00222,41.893055,mudstone,wet floodplain,1
157.3,145.0,Camarasaurus,-106.00222,41.893055,mudstone,wet floodplain,1
157.3,145.0,Apatosaurus,-106.00222,41.893055,mudstone,wet floodplain,1
157.3,145.0,Allosaurus,-106.00222,41.893055,claystone,terrestrial,1
157.3,145.0,Camarasaurus,-106.00222,41.893055,claystone,terrestrial,1
157.3,145.0,Diplodocus,-106.00222,41.893055,claystone,terrestrial,1
157.3,145.0,Apatosaurus,-106.00222,41.893055,claystone,terrestrial,1
157.3,152.1,,-107.779167,44.535557,mudstone,levee,1
152.1,145.0,Camarasaurus,-103.828003,44.528,siltstone,wet floodplain,1
152.1,145.0,Apatosaurus,-103.828003,44.528,siltstone,wet floodplain,1
152.1,145.0,Allosaurus,-103.828003,44.528,siltstone,wet floodplain,1
157.3,145.0,Barosaurus,-103.344597,44.184399,siltstone,wet floodplain,1
157.3,145.0,Allosaurus,-103.344597,44.184399,siltstone,wet floodplain,1
157.3,145.0,Camarasaurus,-103.409698,43.409801,not reported,channel,1
157.3,145.0,Barosaurus,-104.734703,44.458099,mudstone,terrestrial,1
157.3,145.0,Camarasaurus,-104.734703,44.458099,mudstone,pond,1
157.3,145.0,,-104.734703,44.458099,mudstone,pond,1
157.3,145.0,,-104.734703,44.458099,mudstone,pond,1
157.3,145.0,Barosaurus,-104.409302,44.247398,mudstone,terrestrial,1
125.0,109.0,,128.518097,36.047199,conglomerate,coarse channel fill,1
125.0,109.0,,128.518097,36.047199,conglomerate,coarse channel fill,1
157.3,145.0,Ceratosaurus,-108.769012,39.146667,sandstone,crevasse splay,1
155.7,150.8,,7.377222,47.288612,marl,lacustrine,1
208.5,199.3,Lophostropheus,1.083333,49.216667,claystone,marginal marine,1
152.1,145.0,Allosaurus,-110.687622,39.32399,mudstone,pond,1
152.1,145.0,Marshosaurus,-110.687622,39.32399,mudstone,pond,1
152.1,145.0,Stokesosaurus,-110.687622,39.32399,mudstone,pond,1
72.1,66.0,Megaloolithus,79.099998,20.25,sandstone,coarse channel fill,1
201.3,190.8,,102.402802,25.530001,not reported,terrestrial,1
199.3,190.8,Gyposaurus,102.097412,25.173765,not reported,terrestrial,1
199.3,190.8,Lufengosaurus,102.097412,25.173765,not reported,terrestrial,1
199.3,190.8,Lufengosaurus,102.097412,25.173765,not reported,terrestrial,1
199.3,190.8,,102.107147,25.168604,not reported,terrestrial,1
201.3,199.3,Chinshakiangosaurus,101.416702,26.1667,mudstone,fluvial-lacustrine,1
201.3,174.1,Gyposaurus,107.0,27.0,not reported,terrestrial,1
208.5,174.1,,104.650002,29.549999,not reported,terrestrial,1
182.7,174.1,,106.552803,29.562799,not reported,terrestrial,1
168.3,163.5,Yangchuanosaurus,105.683334,29.333332,mudstone,terrestrial,1
163.5,145.0,Mamenchisaurus,102.853104,36.3381,siliciclastic,terrestrial,1
152.1,145.0,,90.75,43.033333,sandstone,terrestrial,1
152.1,145.0,,90.75,43.033333,sandstone,terrestrial,1
100.5,66.0,,99.48333,26.5,mudstone,estuary,1
145.0,100.5,,112.949997,43.3167,sandstone,terrestrial,1
70.6,66.0,Tarbosaurus,111.76667,33.933334,mudstone,terrestrial,1
122.46,100.5,,85.792046,46.043884,mudstone,lacustrine,1
122.46,100.5,Kelmayisaurus,85.666664,46.099998,mudstone,terrestrial,1
152.1,145.0,,39.238705,-9.700967,sandstone,estuary,1
152.1,145.0,Megalosaurus,39.238705,-9.700967,sandstone,estuary,1
152.1,145.0,,39.221661,-9.713087,siltstone,estuary,1
145.0,132.9,Falcarius,-110.100243,38.909088,mudstone,spring,1
125.0,100.5,,-9.252526,39.416203,sandstone,terrestrial,1
125.0,100.5,,-9.252526,39.416203,sandstone,terrestrial,1
83.5,70.6,,-4.3167,41.083302,siliciclastic,delta plain,1
130.0,125.45,Iberomesornis,-1.880849,40.064526,limestone,lacustrine,1
130.0,125.45,Eoalulavis,-1.880849,40.064526,limestone,lacustrine,1
228.0,208.5,Grallator,8.983333,49.0,sandstone,terrestrial,1
228.0,208.5,Grallator,9.83333,48.916672,sandstone,terrestrial,1
72.1,66.0,Saurexallopus,-110.410835,43.964169,sandstone,terrestrial,1
72.1,66.0,Saurexallopus,-110.410835,43.84,sandstone,terrestrial,1
130.0,113.0,,138.834167,36.06889,shale,estuary,1
122.46,109.0,,141.981384,39.833611,conglomerate,coastal,1
125.0,109.0,Deinonychus,-107.895401,44.5089,claystone,terrestrial,1
125.0,109.0,,-107.895401,44.5089,claystone,terrestrial,1
125.0,109.0,,-108.322403,44.978199,claystone,terrestrial,1
125.0,109.0,Deinonychus,-108.322403,44.978199,claystone,terrestrial,1
129.4,125.0,,136.633331,36.166668,sandstone,lacustrine,1
129.4,125.0,,136.633331,36.166668,sandstone,lacustrine,1
129.4,125.0,,136.633331,36.166668,sandstone,mire,1
130.0,122.46,Confuciusornis,120.8722,41.601398,siltstone,lacustrine,1
130.0,122.46,Confuciusornis,120.8722,41.601398,siltstone,lacustrine,1
130.0,122.46,Sinosauropteryx,120.8722,41.601398,siltstone,lacustrine,1
130.0,122.46,Confuciusornis,120.8722,41.601398,siltstone,lacustrine,1
130.0,122.46,,120.8722,41.601398,siltstone,lacustrine,1
130.0,122.46,,120.8722,41.601398,siltstone,lacustrine,1
130.0,122.46,Confuciusornis,120.8722,41.601398,siltstone,lacustrine,1
130.0,122.46,Confuciusornis,120.8722,41.601398,siltstone,lacustrine,1
130.0,122.46,Confuciusornis,120.8722,41.601398,siltstone,lacustrine,1
130.0,122.46,Sinosauropteryx,120.8722,41.601398,siltstone,lacustrine,1
109.0,93.5,Deinonychus,-108.182602,45.4244,claystone,terrestrial,1
109.0,93.5,,-108.2444,45.380501,claystone,terrestrial,1
109.0,93.5,Microvenator,-109.685501,46.337502,claystone,terrestrial,1
109.0,93.5,Deinonychus,-109.685501,46.337502,claystone,terrestrial,1
113.0,100.5,Deinonychus,-108.811302,45.197399,claystone,terrestrial,1
113.0,100.5,Deinonychus,-108.750099,45.3559,claystone,terrestrial,1
113.0,100.5,Deinonychus,-107.572601,43.219398,claystone,terrestrial,1
113.0,100.5,Deinonychus,-108.811798,45.3559,claystone,terrestrial,1
113.0,100.5,Deinonychus,-108.811302,45.341202,claystone,terrestrial,1
109.0,93.5,Deinonychus,-108.322403,44.978199,claystone,terrestrial,1
109.0,93.5,,-108.322403,44.978199,claystone,terrestrial,1
109.0,93.5,Sauroposeidon,-108.322403,44.978199,claystone,terrestrial,1
109.0,93.5,,-108.322403,44.978199,claystone,terrestrial,1
109.0,93.5,,-108.322403,44.978199,claystone,terrestrial,1
109.0,93.5,Deinonychus,-108.322403,44.978199,claystone,terrestrial,1
109.0,93.5,Acrocanthosaurus,-108.322403,44.978199,claystone,terrestrial,1
109.0,93.5,Microvenator,-108.322403,44.978199,claystone,terrestrial,1
109.0,93.5,Sauroposeidon,-108.322403,44.978199,claystone,terrestrial,1
109.0,93.5,,-108.322403,44.978199,sandstone,channel,1
109.0,93.5,,-108.322403,44.978199,sandstone,channel,1
109.0,93.5,,-108.322403,44.978199,sandstone,channel,1
113.0,100.5,Deinonychus,-108.2649,45.380501,claystone,lacustrine,1
113.0,100.5,Deinonychus,-108.038498,45.409698,not reported,terrestrial,1
113.0,100.5,Deinonychus,-108.100197,45.351299,claystone,terrestrial,1
113.0,100.5,Deinonychus,-108.811302,45.283699,claystone,terrestrial,1
125.0,100.5,Deinonychus,-108.141403,45.438999,claystone,lacustrine,1
125.0,100.5,Deinonychus,-108.162003,45.438999,claystone,lacustrine,1
109.0,93.5,,-108.141403,45.453602,claystone,lacustrine,1
109.0,93.5,,-108.141403,45.453602,claystone,lacustrine,1
109.0,93.5,,-108.141403,45.453602,claystone,lacustrine,1
109.0,93.5,Deinonychus,-108.141403,45.438999,claystone,lacustrine,1
109.0,93.5,,-108.141403,45.438999,claystone,lacustrine,1
113.0,100.5,Deinonychus,-108.811302,45.2262,claystone,terrestrial,1
113.0,100.5,Deinonychus,-108.811302,45.2262,claystone,terrestrial,1
113.0,100.5,Deinonychus,-108.811302,45.2262,claystone,fluvial-lacustrine,1
125.0,100.5,,-108.811302,45.2262,claystone,terrestrial,1
157.3,145.0,Diplodocus,-108.100197,45.453602,claystone,terrestrial,1
113.0,100.5,,-109.706398,46.323002,claystone,terrestrial,1
125.0,100.5,,-108.120796,45.468201,not reported,terrestrial,1
125.0,100.5,,-108.120796,45.468201,not reported,terrestrial,1
83.6,66.0,,98.300003,39.8167,claystone,lacustrine,1
83.6,66.0,,98.300003,39.8167,claystone,lacustrine,1
130.0,113.0,,98.299797,39.816799,conglomerate,terrestrial,1
130.0,113.0,,98.299797,39.816799,conglomerate,terrestrial,1
130.0,113.0,,98.299797,39.816799,conglomerate,terrestrial,1
130.0,113.0,,98.299797,39.816799,conglomerate,terrestrial,1
83.6,66.0,,106.98278,41.500557,sandstone,terrestrial,1
83.6,66.0,Velociraptor,106.98278,41.500557,sandstone,terrestrial,1
83.6,66.0,,103.538498,41.433701,conglomerate,terrestrial,1
83.6,66.0,,103.538498,41.433701,conglomerate,terrestrial,1
182.0,175.6,Ohmdenosaurus,9.5167,48.650002,shale,marine,1
201.3,190.8,Megapnosaurus,29.5,-16.116667,sandstone,lacustrine,1
201.3,190.8,Megapnosaurus,30.1,-16.216667,not reported,terrestrial,1
83.5,70.6,Hesperornis,-110.550003,48.966702,not reported,terrestrial,1
125.0,113.0,Malawisaurus,34.025002,-10.283333,sandstone,fluvial-lacustrine,1
125.0,113.0,Malawisaurus,34.025002,-10.283333,sandstone,fluvial-lacustrine,1
125.0,113.0,Malawisaurus,34.025002,-10.283333,sandstone,fluvial-lacustrine,1
125.0,113.0,Malawisaurus,34.025002,-10.283611,sandstone,fluvial-lacustrine,1
125.0,113.0,Malawisaurus,34.024723,-10.283333,sandstone,fluvial-lacustrine,1
125.0,113.0,Karongasaurus,34.025002,-10.283333,sandstone,fluvial-lacustrine,1
125.0,113.0,Karongasaurus,34.025002,-10.283333,sandstone,fluvial-lacustrine,1
125.0,113.0,,34.025002,-10.283333,sandstone,fluvial-lacustrine,1
83.5,70.6,,-109.297203,46.465099,sandstone,levee,1
83.5,70.6,,-109.410004,46.459999,sandstone,channel,1
83.5,70.6,Chirostenotes,-109.410004,46.459999,sandstone,channel,1
83.5,70.6,Chirostenotes,-109.410004,46.459999,sandstone,channel,1
83.5,70.6,,-109.410004,46.459999,sandstone,channel,1
83.5,70.6,Saurornitholestes,-109.099998,46.099998,mudstone,channel lag,1
83.5,70.6,Troodon,-109.099998,46.099998,mudstone,channel lag,1
83.5,70.6,Troodon,-109.66333,46.400002,mudstone,crevasse splay,1
83.5,70.6,,-109.66333,46.400002,mudstone,crevasse splay,1
83.5,70.6,,-109.66333,46.400002,mudstone,crevasse splay,1
83.5,70.6,Shuvuuia,103.26667,44.216667,sandstone,eolian,1
130.0,122.46,Demandasaurus,-3.3976,42.018799,claystone,alluvial fan,1
130.0,122.46,,-3.3976,42.018799,claystone,alluvial fan,1
100.5,89.8,Jiangshanosaurus,118.516701,28.6,not reported,terrestrial,1
228.0,208.5,,8.451944,47.706112,marl,marine,1
168.3,166.1,,47.666698,-15.55,not reported,terrestrial,1
168.3,166.1,,47.466702,-21.366699,not reported,terrestrial,1
168.3,166.1,Narindasaurus,48.016701,-14.6167,limestone,terrestrial,1
168.3,166.1,,47.916698,-14.8833,not reported,terrestrial,1
168.3,166.1,,47.987007,-14.9673,not reported,terrestrial,1
72.1,66.0,Majungasaurus,46.516701,-15.9333,sandstone,terrestrial,1
72.1,66.0,,46.516701,-15.9333,sandstone,terrestrial,1
100.5,66.0,,46.8167,-16.4667,sandstone,terrestrial,1
168.3,166.1,,47.987007,-14.9673,not reported,terrestrial,1
201.3,199.3,Grallator,-72.765831,41.340557,sandstone,fluvial-lacustrine,1
201.3,199.3,Eubrontes,-72.765831,41.340557,sandstone,fluvial-lacustrine,1
201.3,199.3,Grallator,-72.765831,41.340557,sandstone,fluvial-lacustrine,1
201.3,199.3,Eubrontes,-72.765831,41.340557,shale,fluvial-lacustrine,1
201.3,199.3,Grallator,-72.765831,41.340557,shale,fluvial-lacustrine,1
201.3,199.3,Eubrontes,-72.765831,41.340557,shale,fluvial-lacustrine,1
201.3,199.3,Grallator,-72.765831,41.340557,sandstone,fluvial-lacustrine,1
201.3,199.3,Grallator,-72.765831,41.340557,sandstone,fluvial-lacustrine,1
201.3,199.3,Eubrontes,-72.765831,41.340557,sandstone,fluvial-lacustrine,1
201.3,199.3,Eubrontes,-72.765831,41.340557,sandstone,fluvial-lacustrine,1
201.3,199.3,Grallator,-72.765831,41.340557,sandstone,fluvial-lacustrine,1
201.3,199.3,Grallator,-72.765831,41.340557,sandstone,fluvial-lacustrine,1
201.3,199.3,Grallator,-72.765831,41.340557,sandstone,fluvial-lacustrine,1
201.3,199.3,Grallator,-72.765831,41.340557,sandstone,fluvial-lacustrine,1
201.3,199.3,Grallator,-72.765831,41.340557,sandstone,fluvial-lacustrine,1
201.3,199.3,Eubrontes,-72.765831,41.340557,shale,fluvial-lacustrine,1
201.3,199.3,Grallator,-72.765831,41.340557,sandstone,fluvial-lacustrine,1
201.3,199.3,Eubrontes,-72.765831,41.340557,shale,fluvial-lacustrine,1
157.3,145.0,Brachytrachelopan,-71.583336,-43.688889,sandstone,fluvial,1
72.1,66.0,,-9.415328,30.442873,sandstone,shallow subtidal,1
112.03,109.0,Eubrontes,-98.616669,31.851667,limestone,terrestrial,1
89.8,83.6,,4.7333,50.549999,siliciclastic,marine,1
70.6,66.0,Lectavis,-65.366669,-26.066668,sandstone,fluvial-lacustrine,1
70.6,66.0,Soroavisaurus,-65.366669,-26.066668,sandstone,fluvial-lacustrine,1
70.6,66.0,Yungavolucris,-65.366669,-26.066668,sandstone,fluvial-lacustrine,1
83.6,72.1,,-65.166702,-24.549999,sandstone,fluvial,1
83.6,72.1,,-65.166702,-24.549999,sandstone,fluvial,1
83.6,72.1,,-65.166702,-24.549999,sandstone,fluvial,1
89.3,66.0,,-58.133331,-32.216671,claystone,lacustrine,1
86.3,83.6,,-68.23333,-38.950001,sandstone,terrestrial,1
86.3,83.6,Neuquensaurus,-68.23333,-38.950001,sandstone,terrestrial,1
86.3,83.6,Neuquensaurus,-68.23333,-38.950001,sandstone,terrestrial,1
89.3,83.5,Antarctosaurus,-70.283333,-36.936199,sandstone,terrestrial,1
89.3,83.5,,-70.283333,-36.936199,sandstone,terrestrial,1
89.3,83.5,,-70.283333,-36.936199,sandstone,terrestrial,1
83.5,70.6,Neuquensaurus,-68.035698,-38.837898,sandstone,fluvial,1
83.5,70.6,Laplatasaurus,-68.035698,-38.837898,sandstone,fluvial,1
83.5,70.6,,-68.035698,-38.837898,sandstone,fluvial,1
189.6,174.1,,137.266663,49.433334,chert,basinal,1
83.5,70.6,,-68.716667,-39.25,siltstone,terrestrial,1
83.5,70.6,,-68.716667,-39.25,siltstone,terrestrial,1
83.5,70.6,Neuquensaurus,-67.833328,-37.866669,sandstone,terrestrial,1
83.5,70.6,,-67.833328,-37.866669,sandstone,terrestrial,1
83.5,70.6,Pellegrinisaurus,-67.982765,-38.76173,sandstone,terrestrial,1
83.5,70.6,Antarctosaurus,-67.650002,-39.119301,sandstone,terrestrial,1
83.5,70.6,,-67.650002,-39.119301,sandstone,terrestrial,1
86.3,83.6,Neuquensaurus,-68.516701,-39.733299,sandstone,terrestrial,1
86.3,83.6,Bonitasaura,-68.516701,-39.733299,sandstone,terrestrial,1
83.5,66.0,,-66.983299,-39.5667,siliciclastic,terrestrial,1
83.5,66.0,,-69.583298,-41.299999,not reported,terrestrial,1
83.5,66.0,,-69.583298,-41.299999,sandstone,lacustrine,1
83.5,66.0,,-69.583298,-41.299999,not reported,terrestrial,1
83.5,66.0,,-68.133301,-40.833302,not reported,terrestrial,1
83.6,66.0,Argyrosaurus,-69.216667,-45.450001,not reported,terrestrial,1
99.6,89.3,,-69.216667,-45.450001,not reported,terrestrial,1
89.8,86.3,Elaltitan,-69.428497,-45.971951,sandstone,terrestrial,1
89.8,86.3,,-69.428497,-45.971951,sandstone,terrestrial,1
89.8,72.1,,-69.695602,-45.523399,sandstone,terrestrial,1
83.5,66.0,,-72.5,-49.900002,claystone,terrestrial,1
83.5,66.0,Nullotitan,-72.558609,-50.483334,claystone,terrestrial,1
83.5,66.0,,-72.558609,-50.483334,claystone,terrestrial,1
72.1,66.0,,-71.400002,-48.966702,not reported,terrestrial,1
83.6,66.0,,-69.566673,-49.583328,sandstone,terrestrial,1
89.8,66.0,,-49.383301,-20.799999,sandstone,terrestrial,1
83.5,66.0,Antarctosaurus,-49.383301,-20.799999,not reported,terrestrial,1
70.6,66.0,Baurutitan,-47.738335,-19.720278,sandstone,fluvial,1
70.6,66.0,,-47.738335,-19.720278,sandstone,fluvial,1
70.6,66.0,,-47.738335,-19.720278,sandstone,fluvial,1
70.6,66.0,Baurutitan,-47.738335,-19.720278,sandstone,fluvial,1
70.6,66.0,,-49.466702,-19.516701,not reported,terrestrial,1
70.6,66.0,,-47.974167,-19.606112,not reported,terrestrial,1
83.5,66.0,,-49.283298,-21.1,sandstone,floodplain,1
83.5,66.0,,-49.283298,-21.1,sandstone,floodplain,1
72.1,66.0,,-50.657463,-21.353067,sandstone,terrestrial,1
83.5,66.0,Adamantisaurus,-51.283298,-21.5667,sandstone,fluvial,1
86.3,66.0,,-70.880096,-30.383699,sandstone,terrestrial,1
83.6,66.0,,-70.261108,-27.987499,marl,terrestrial,1
83.5,66.0,,-78.550003,-5.508333,sandstone,terrestrial,1
83.5,70.6,Saurornitholestes,-109.099998,46.099998,mudstone,terrestrial,1
83.5,70.6,Troodon,-109.099998,46.099998,mudstone,terrestrial,1
83.5,70.6,Richardoestesia,-109.099998,46.099998,mudstone,terrestrial,1
83.5,70.6,,-109.099998,46.099998,mudstone,terrestrial,1
83.5,70.6,,-109.099998,46.099998,mudstone,channel lag,1
83.5,70.6,Dromaeosaurus,-109.269997,46.419998,sandstone,terrestrial,1
83.5,70.6,Saurornitholestes,-109.269997,46.419998,sandstone,terrestrial,1
83.5,70.6,Richardoestesia,-109.269997,46.419998,sandstone,terrestrial,1
83.5,70.6,,-109.269997,46.419998,sandstone,terrestrial,1
83.5,70.6,Dromaeosaurus,-109.833611,46.435555,sandstone,terrestrial,1
83.5,70.6,,-108.981201,46.230499,sandstone,terrestrial,1
72.1,66.0,Arcovenator,5.7914,43.458698,sandstone,terrestrial,1
122.46,112.03,Angaturama,-39.266666,-7.216667,mudstone,fluvial-lacustrine,1
164.7,161.2,Piveteausaurus,-0.085142,49.29847,marl,marine,1
122.46,112.03,Acrocanthosaurus,-97.784447,32.747501,sandstone,channel,1
99.6,93.5,Deltadromeus,28.914782,28.43112,sandstone,marginal marine,1
99.6,93.5,Carcharodontosaurus,28.914782,28.43112,sandstone,marginal marine,1
99.6,93.5,,28.914782,28.43112,sandstone,marginal marine,1
99.6,93.5,,28.924782,28.43112,sandstone,terrestrial,1
99.6,93.5,Erectopus,28.914782,28.43112,sandstone,marginal marine,1
99.6,93.5,Bahariasaurus,28.923843,28.420826,sandstone,terrestrial,1
99.6,93.5,Deltadromeus,28.963158,28.431671,sandstone,terrestrial,1
99.6,93.5,,28.963158,28.431671,sandstone,terrestrial,1
99.6,93.5,Erectopus,28.904488,28.360708,claystone,terrestrial,1
99.6,93.5,,28.904488,28.360708,claystone,terrestrial,1
99.6,93.5,Bahariasaurus,29.041817,28.47942,claystone,terrestrial,1
99.6,93.5,Spinosaurus,28.902561,28.417294,not reported,terrestrial,1
99.6,93.5,Deltadromeus,28.901007,28.426563,not reported,terrestrial,1
99.6,93.5,Erectopus,28.910757,28.414059,not reported,terrestrial,1
99.6,93.5,Spinosaurus,29.116669,28.33333,claystone,terrestrial,1
99.6,93.5,Deltadromeus,28.924782,28.43112,claystone,terrestrial,1
155.7,150.8,Europasaurus,10.4833,51.900002,mudstone,estuary,1
109.0,93.5,Dromaeosaurus,-153.247498,69.146942,not reported,terrestrial,1
70.6,66.0,Dromaeosaurus,-151.51944,69.832222,siltstone,delta plain,1
70.6,66.0,Nanuqsaurus,-151.51944,69.832222,siltstone,delta plain,1
70.6,66.0,Dromaeosaurus,-151.578232,70.071365,sandstone,crevasse splay,1
70.6,66.0,Troodon,-151.578232,70.071365,sandstone,crevasse splay,1
70.6,66.0,,-151.578232,70.071365,sandstone,crevasse splay,1
70.6,66.0,Saurornitholestes,-151.800003,69.599998,siltstone,terrestrial,1
70.6,66.0,Troodon,-151.800003,69.599998,siltstone,wet floodplain,1
